2024-08-06 19:26:51: -- 分析开始 Periodic Timer
2024-08-06 19:26:56: Do Not Propagate Deletions: 1-way deletions reverted: 22660
2024-08-06 19:26:56: /2017/12/20171201_120403.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171205_164931.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171206_195417.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: 变更：161， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 47462
2024-08-06 19:26:56: Left to Right: Copy File: 161 
2024-08-06 19:26:56: == 同步开始由 Periodic Timer
2024-08-06 19:26:56: File Systems limited number of parallel threads to 8
2024-08-06 19:26:56: 新建复制 'F:/photo_script/donephotos/2018/01/20180101_112141.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/01/20180101_112141.mov' (730,378)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/01/20210112_111011.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/01/20210112_111011.mov' (17,314,278)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210207_185018.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210207_185018.mp4' (7,003,994)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2017/02/20170221_183642.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2017/02/20170221_183642.mov' (60,321,422)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210211_130856.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210211_130856.mp4' (7,423,963)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210211_200535.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210211_200535.mp4' (2,294,384)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210211_202840.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210211_202840.mp4' (6,908,406)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210211_130926.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210211_130926.mp4' (9,613,642)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_071815.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_071815.mp4' (3,582,562)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_073012.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_073012.mp4' (2,138,528)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_073147.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_073147.mp4' (2,465,471)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210211_221855.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210211_221855.mp4' (23,759,746)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_074232.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_074232.mp4' (1,771,711)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/02/20210211_204019.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210211_204019.mp4' (26,682,238)
2024-08-06 19:26:58: 新建复制 'F:/photo_script/donephotos/2021/01/20210111_155531.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/01/20210111_155531.mov' (53,136,737)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_074313.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_074313.mp4' (1,741,259)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_073229.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_073229.mp4' (10,595,930)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_084431.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_084431.mp4' (3,381,511)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_084442.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_084442.mp4' (3,681,624)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_071033.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_071033.mp4' (33,191,796)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_074321.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_074321.mp4' (11,366,846)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_084923.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_084923.mp4' (6,245,091)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_084937.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_084937.mp4' (10,207,550)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_084533.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_084533.mp4' (18,159,021)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_084625.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_084625.mp4' (18,245,566)
2024-08-06 19:26:59: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_085327.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_085327.mp4' (19,237,783)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_090144.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_090144.mp4' (7,819,591)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_091444.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_091444.mp4' (6,786,225)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210211_134247.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210211_134247.mp4' (63,877,913)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_090052.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_090052.mp4' (22,276,143)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_092758.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_092758.mp4' (2,567,007)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_091130.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_091130.mp4' (27,433,627)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_085917.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_085917.mp4' (37,286,345)
2024-08-06 19:27:00: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_091949.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_091949.mp4' (9,820,687)
