2024-08-06 22:27:04: -- 分析开始 Periodic Timer
2024-08-06 22:27:08: Do Not Propagate Deletions: 1-way deletions reverted: 22447
2024-08-06 22:27:08: 变更：250， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 52103
2024-08-06 22:27:08: Left to Right: Copy File: 250 
2024-08-06 22:27:08: == 同步开始由 Periodic Timer
2024-08-06 22:27:08: File Systems limited number of parallel threads to 8
2024-08-06 22:27:13: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_104032.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_104032.jpg' (10,113,575)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_104932.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_104932.jpg' (17,424,076)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_105442.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_105442.jpg' (10,849,818)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_105150.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_105150.jpg' (12,979,690)
2024-08-06 22:27:14: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_105449.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_105449.jpg' (11,472,573)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_110416.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110416.jpg' (12,021,850)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_105134.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_105134.jpg' (17,237,331)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_104942.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_104942.jpg' (16,197,264)
2024-08-06 22:27:14: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_104935.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_104935.jpg' (16,975,540)
2024-08-06 22:27:14: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_110445.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110445.jpg' (9,039,685)
2024-08-06 22:27:14: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_110431.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110431.jpg' (18,264,797)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_110436.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110436.jpg' (12,286,993)
2024-08-06 22:27:14: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_110639.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110639.jpg' (10,799,203)
2024-08-06 22:27:14: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_110645.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110645.jpg' (10,080,733)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_110632.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110632.jpg' (13,157,074)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_110558.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110558.jpg' (14,198,073)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_110442.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110442.jpg' (16,809,374)
2024-08-06 22:27:14: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_110827.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_110827.jpg' (12,619,529)
2024-08-06 22:27:14: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_111024.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_111024.jpg' (11,283,401)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_111333.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_111333.jpg' (12,757,424)
2024-08-06 22:27:15: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_111950.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_111950.jpg' (7,149,993)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_111623.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_111623.jpg' (12,038,665)
2024-08-06 22:27:15: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_111700.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_111700.jpg' (14,010,876)
2024-08-06 22:27:15: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_111530.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_111530.jpg' (16,257,040)
2024-08-06 22:27:15: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_111532.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_111532.jpg' (17,552,047)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_112005.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_112005.jpg' (6,117,286)
2024-08-06 22:27:15: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_112108.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_112108.jpg' (7,267,436)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_113839.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_113839.jpg' (9,466,630)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_112037.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_112037.jpg' (15,364,774)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_115725.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_115725.jpg' (9,823,328)
2024-08-06 22:27:15: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_120552.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_120552.jpg' (9,208,371)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_112401.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_112401.jpg' (13,848,608)
2024-08-06 22:27:15: 覆盖复制 'F:/photo_script/donephotos/2023/01/20230101_120908.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_120908.jpg' (8,673,376)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_115833.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_115833.jpg' (10,827,797)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_121421.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_121421.jpg' (7,833,171)
2024-08-06 22:27:15: 新建复制 'F:/photo_script/donephotos/2023/01/20230101_121449.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2023/01/20230101_121449.jpg' (8,511,075)
